"StudentID","Dropout","cohort","cohort.term","Marital.Status","Adjusted.Gross.Income","Parent.Adjusted.Gross.Income","Father.s.Highest.Grade.Level","Housing","RegistrationDate","BirthYear","EnrollmentStatus","NumColCredAttemptTransfer","NumColCredAcceptTransfer","HighDeg","MathPlacement","EngPlacement","GatewayMathStatus","GatewayEnglishStatus","complete_DevMath","complete_DevEnglish","final_Complete1","final_GPA","cohort_year","first_term_Major1","final_majorOne","total_Loan","total_Scholarship","total_Work_Study","total_Grant","race","overall_income"
347812,"0","2015-16",3,"Married",105558,0,"High School","Off Campus",20160121,1979,2,43,43,3,0,0,0,0,0,0,0,2.74,"2015",51,51,0,0,0,0,"Black",5.02349115307897
347815,"0","2015-16",3,"Single",0,18397,"College","Off Campus",20160119,1995,2,15,15,0,0,0,0,0,0,0,0,1.27,"2015",40,40,3.17609125905568,0,0,4.17952306703529,"White",4.26474700835353
347824,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150727,1995,2,62,62,2,0,0,0,0,0,0,0,3.6,"2015",43,43,0,0,0,0,"Hispanic",0
347825,"0","2016-17",1,"Single",0,144866,"College","On Campus Housing",20160523,1995,2,62,62,2,0,0,0,0,0,0,0,4,"2016",43,43,0,4.06089039782078,0,0,"Unknown",5.16096646866622
347829,"1","2015-16",1,"Single",64864,0,"Unknown","Off Campus",20150709,1976,2,127,81,2,0,0,0,0,0,0,0,3.78,"2015",52,52,0,0,0,0,"Black",4.81200372701291
347844,"1","2015-16",1,"Single",14997,0,"High School","With Parent",20150615,1989,2,120,70,2,0,0,0,0,0,0,8,3.64,"2015",51,51,4.1832698436828,0,0,3.58782317131896,"Hispanic",4.17600439147225
347847,"0","2016-17",1,"Single",10902,0,"College","Off Campus",20160707,1992,2,88,70,2,0,0,0,0,0,0,0,3.9,"2016",51,51,0,0,0,3.3384564936046,"Asian",4.03750617769168
347849,"0","2015-16",1,"Single",0,7096,"High School","Off Campus",20150804,1995,2,29,26,0,0,0,0,0,0,0,0,3.28,"2015",50,50,4.07918124604763,0,0,4.37708759142681,"Hispanic",3.85101360682367
347850,"0","2015-16",1,"Divorced",13911,0,"High School","Off Campus",20150720,1966,2,78,66,2,0,0,0,0,0,0,0,3.47,"2015",13,13,0,3.77815125038364,0,4.34848010348799,"Hispanic",4.14335835061547
347856,"0","2015-16",3,"Single",735,0,"High School","Off Campus",20160104,1987,2,103,67,2,0,0,0,0,0,0,8,3.23,"2015",51,51,3.74036268949424,0,0,3.4605971888976,"Black",2.86628733908419
347858,"0","2015-16",1,"Single",19681,18200,"College","With Parent",20150623,1992,2,99,66,2,0,0,0,0,0,0,8,3.26,"2015",43,43,4.25527250510331,0,0,3.93560801851787,"White",4.57842143518735
347859,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150716,1987,2,79.5,85,2,0,0,0,0,0,0,0,3.91,"2015",51,51,0,0,0,0,"nonresident",0
347860,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150707,1994,2,73,45,0,0,0,0,0,0,0,0,0.58,"2015",11,11,0,0,0,0,"nonresident",0
347864,"1","2015-16",1,"Single",0,128269,"College","On Campus Housing",20150722,1992,2,82,66,0,0,0,0,0,0,0,0,0,"2015",11,11,2.72181061521255,0,0,0,"Black",5.10812170894165
347868,"0","2015-16",1,"Single",0,11394,"High School","With Parent",20150624,1994,2,46,46,0,0,0,0,0,0,0,0,2.31,"2015",51,51,4.12678057701201,0,0,4.44056276726192,"White",4.05667621512066
347875,"0","2015-16",1,"Single",18857,0,"High School","Off Campus",20150624,1990,2,65,58,2,0,0,0,0,0,0,8,3.31,"2015",52,52,4.36172783601759,0,0,3.15926633109349,"Hispanic",4.27547260106942
347878,"0","2015-16",1,"Single",10020,0,"Unknown","Off Campus",20150714,1990,2,50,53,0,0,0,0,0,0,0,0,2.33,"2015",52,52,3.8750612633917,0,0,4.34498141392726,"Black",4.00086772153123
347879,"1","2015-16",3,"Single",14015,0,"College","Off Campus",20151215,1985,2,83,65,2,0,0,0,0,0,0,0,3.42,"2015",42,42,0,0,0,3.4605971888976,"Black",4.1465931020963
347881,"0","2015-16",1,"Married",17620,0,"High School","Off Campus",20150701,1979,2,74,70,2,0,0,0,0,0,0,8,3.25,"2015",51,51,3.98900461569854,0,0,3.89630570746608,"Hispanic",4.24600590407603
347882,"0","2015-16",1,"Single",21486,0,"High School","Off Campus",20150615,1971,2,71,70,2,0,0,0,0,0,0,0,3.33,"2015",51,51,4.17609125905568,0,0,3.4661258704182,"Hispanic",4.33215557139555
347886,"0","2015-16",1,"Single",53130,0,"Unknown","Off Campus",20150731,1984,2,86,68,2,0,0,0,0,0,0,8,3.67,"2015",51,51,3.74036268949424,0,0,3.97478793221356,"Hispanic",4.72533981590974
347894,"0","2015-16",1,"Single",9447,26727,"High School","Off Campus",20150829,1992,2,76,66,2,0,0,0,0,0,0,0,2.7,"2015",52,52,0,0,0,4.26623169668989,"Hispanic",4.558396534249
347899,"0","2015-16",1,"Single",0,18703,"High School","With Parent",20150720,1994,2,72,66,2,0,0,0,0,0,0,8,4,"2015",51,51,0,3.60205999132796,0,4.37526113368431,"Hispanic",4.2719112738599
347903,"0","2016-17",1,"Single",6047,0,"College","Off Campus",20160526,1994,2,82,79,2,0,0,0,0,0,0,8,3.9,"2016",51,51,0,0,0,4.09422648522204,"White",3.78153996860594
347904,"1","2015-16",1,"Single",9562,10446,"Middle School","With Parent",20150806,1997,1,-2,-2,0,1,0,0,1,0,0,0,1.34,"2015",26,26,0,0,0,4.05770413153403,"Hispanic",4.30120367872245
347905,"1","2015-16",1,"Married",59906,0,"High School","Off Campus",20150715,1986,2,98,66,2,0,0,0,0,0,0,0,1.11,"2015",26,26,3.57403126772772,0,0,3.05499586152914,"Asian",4.77747032216217
347909,"0","2016-17",1,"Single",3037,0,"College","Off Campus",20160615,1993,2,105,82,2,0,0,0,0,0,0,0,3.8,"2016",51,51,0,0,0,3.93921963585482,"White",3.48244479191827
347910,"1","2015-16",1,"Single",0,95568,"College","With Parent",20150714,1996,1,-2,-2,0,1,1,0,0,0,0,0,0,"2015",0,0,3.45788189673399,0,3.30102999566398,3.41912930774198,"Hispanic",4.980312497403
347917,"0","2015-16",1,"Single",0,50281,"College","With Parent",20150618,1995,2,62,62,2,0,0,0,0,0,0,8,4,"2015",43,43,0,4.22811021880239,0,3.9570802596579,"White",4.70140390644756
347920,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150810,1995,2,53,52,0,0,0,0,1,0,0,0,3.54,"2015",52,52,0,0,0,0,"nonresident",0
347923,"0","2015-16",1,"Married",15539,0,"College","Off Campus",20150806,1988,2,103,96,0,0,0,0,1,0,0,0,3.65,"2015",52,52,4.20411998265593,0,0,4.22973302309458,"White",4.19142306668781
347930,"0","2015-16",1,"Single",12396,110622,"High School","Off Campus",20150806,1994,2,70,66,2,0,0,0,0,0,0,8,3.56,"2015",43,43,3.8750612633917,0,0,0,"White",5.0899686620795
347936,"0","2015-16",1,"Single",0,16245,"High School","Off Campus",20150715,1997,1,-2,-2,0,1,0,0,1,1,0,0,1.28,"2015",26,26,3.74036268949424,0,0,3.9829492885745,"White",4.210719715681
347950,"0","2016-17",1,"Married",12520,0,"College","With Parent",20160803,1991,2,106,65,2,0,0,0,0,0,0,0,2.62,"2016",45,45,3.73391915101239,0,0,3.56050441519506,"Hispanic",4.09760432887441
347959,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150825,1992,2,79,45,0,0,0,0,0,0,0,0,2.13,"2015",52,52,0,0,0,0,"nonresident",0
347964,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150730,1977,2,73,70,2,0,0,0,0,0,0,0,3.35,"2015",51,51,0,0,0,0,"nonresident",0
347966,"0","2016-17",1,"Single",20593,0,"High School","Off Campus",20160407,1991,2,101,66,0,0,0,0,0,0,0,0,3.6,"2016",52,52,3.67669360962487,0,0,3.0542299098634,"Hispanic",4.31371961949509
347969,"0","2015-16",1,"Single",13364,5797,"High School","Off Campus",20150816,1993,2,70,66,2,0,0,0,0,0,0,0,3.78,"2015",43,43,4.04139268515823,0,0,3.81157500587059,"Hispanic",4.28241817087765
347976,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150618,1980,1,-2,-2,0,-1,-1,0,0,0,0,0,3.5,"2015",51,51,0,0,0,0,"nonresident",0
347977,"0","2015-16",1,"Single",37085,0,"High School","Off Campus",20150908,1981,2,96,72,2,0,0,0,0,0,0,0,2.95,"2015",51,51,4.30102999566398,0,0,0,"Black",4.56919828334781
347978,"0","2015-16",1,"Single",41209,0,"High School","Off Campus",20150819,1985,2,105,66,0,0,0,0,0,0,0,8,2.93,"2015",52,52,4.27300127206374,0,0,0,"White",4.61499207582643
347979,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150709,1981,2,78,65,0,0,0,0,0,0,0,8,3.61,"2015",51,51,0,0,0,0,"nonresident",0
347997,"0","2015-16",3,"Single",15989,0,"College","Off Campus",20150129,1990,2,78,56,0,0,0,0,0,0,0,0,2.91,"2015",13,13,4.13427275662063,0,0,4.04402990994647,"White",4.20382130251655
348000,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150731,1989,2,84.5,66,2,0,0,1,0,0,0,8,3.77,"2015",51,51,0,0,0,3.79588001734408,"Hispanic",0
348043,"1","2015-16",1,"Married",87986,0,"College","Off Campus",20150721,1981,2,51,24,0,0,0,0,1,0,0,0,3.64,"2015",51,51,4.10551018476997,0,0,0,"Black",4.94441357434967
348050,"0","2016-17",1,"Single",0,111024,"College","With Parent",20160502,1996,2,56,52,0,0,0,0,0,0,0,0,3.35,"2016",23,23,3.81291335664286,0,0,0,"Black",5.04541687014621
348052,"0","2015-16",3,"Single",0,0,"High School","With Parent",20151027,1991,1,-2,-2,0,1,0,0,1,1,0,0,2.86,"2015",52,52,0,0,0,4.16019832611657,"Hispanic",0
348062,"1","2015-16",1,"Single",30219,0,"High School","Off Campus",20150730,1989,2,33,30,0,0,0,0,0,0,0,0,1.42,"2015",50,50,3.95424250943932,0,0,0,"White",4.48028008867052
348063,"1","2015-16",1,"Divorced",12102,0,"Unknown","Off Campus",20150622,1986,2,76,63,2,0,0,0,0,0,0,0,3,"2015",52,52,3.78354628227035,0,0,3.73110505121592,"Black",4.08285714859641
348074,"0","2016-17",1,"Separated",13072,0,"College","Off Campus",20160705,1979,2,149,89,2,0,0,0,0,0,0,8,3.77,"2016",51,51,4.09691001300806,0,0,4.10917342142547,"Unknown",4.11634203918834
348076,"1","2015-16",3,"Single",28201,0,"College","Off Campus",20160122,1980,2,99,66,2,0,0,1,0,0,0,0,4,"2015",51,51,4.09691001300806,0,0,3.82814410730379,"Black",4.45026450855985
348077,"0","2016-17",1,"Single",14284,108021,"High School","With Parent",20160505,1993,2,107,82,2,0,0,0,0,0,0,0,3.75,"2016",51,51,3.8750612633917,0,0,0,"White",5.08744421196697
348109,"0","2015-16",3,"Unknown",0,0,"Unknown","Unknown",20151210,1991,2,106,86,2,0,0,0,0,0,0,0,3.78,"2015",51,51,0,0,0,0,"White",0
348110,"0","2016-17",1,"Single",22047,0,"High School","Off Campus",20160526,1985,2,111,76,2,0,0,0,0,0,0,0,3.9,"2016",51,51,4.09691001300806,0,0,0,"Unknown",4.34334950209931
348117,"0","2016-17",1,"Single",35295,61607,"College","Off Campus",20160803,1993,2,78,66,2,0,0,0,0,0,0,0,3.88,"2016",52,52,3.8750612633917,3.30102999566398,0,0,"Unknown",4.98633274072466
348120,"0","2016-17",1,"Single",0,17430,"Unknown","With Parent",20160623,1998,1,-2,-2,0,1,0,1,1,0,0,0,3.75,"2016",50,50,0,0,0,4.09422648522204,"Hispanic",4.24129738710999
348160,"0","2015-16",1,"Single",9216,0,"Unknown","Off Campus",20150805,1985,2,67,49,2,0,0,0,0,0,0,7,3.15,"2015",42,42,4.09691001300806,0,0,4.26801602078192,"Black",3.96454246607914
348162,"0","2015-16",1,"Single",6220,0,"High School","Off Campus",20150708,1994,2,55,55,0,0,0,0,0,0,0,0,3.85,"2015",43,43,4.14612803567824,3.90308998699194,0,4.08600370561838,"White",3.79379038469082
348168,"0","2015-16",1,"Single",0,0,"Unknown","With Parent",20150722,1996,1,-2,-2,0,1,1,0,0,1,1,0,2.32,"2015",45,45,4.07918124604763,0,0,4.39230995989282,"White",0
348173,"0","2015-16",1,"Single",13940,0,"High School","With Parent",20150624,1982,2,70,66,2,0,0,0,0,0,0,8,4,"2015",43,43,0,3.65321251377534,0,4.22445536433557,"Hispanic",4.14426277376199
348174,"0","2015-16",1,"Divorced",60196,0,"High School","Off Campus",20150630,1966,2,66,62,2,0,0,0,0,0,0,0,3.91,"2015",52,52,3.95424250943932,4.16713116864606,0,3.90254677931399,"White",4.77956763352288
348182,"0","2015-16",1,"Single",12357,59430,"College","Off Campus",20150702,1994,2,0,0,0,0,0,0,0,0,0,8,3.88,"2015",51,51,4.71060810295262,0,0,0,"White",4.85604580441724
348184,"0","2015-16",1,"Single",6437,182000,"College","Off Campus",20150702,1992,2,0,0,0,0,0,0,0,0,0,8,3.72,"2015",51,51,3.60205999132796,0,0,0,"Hispanic",5.27516618146188
348198,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150824,1993,2,70,60,2,0,0,0,0,0,0,0,3.27,"2015",52,52,0,0,0,0,"Unknown",0
348203,"0","2015-16",1,"Single",0,0,"Unknown","Off Campus",20150803,1994,2,52,39,0,0,0,0,0,0,0,0,1.55,"2015",52,52,2.55630250076729,0,0,3.90096762391912,"Black",0
348204,"0","2015-16",1,"Single",23993,69091,"High School","With Parent",20150804,1993,1,-2,-2,0,1,1,0,0,1,1,0,3.14,"2015",26,26,4.11690646770648,0,0,2.77815125038364,"White",4.96887503749181
348209,"1","2015-16",1,"Single",7150,0,"Middle School","Off Campus",20150730,1982,2,88,68,2,0,0,0,0,0,0,0,0.67,"2015",51,51,3.24303804868629,0,0,3.15956719323362,"Hispanic",3.85430604180108
348226,"0","2015-16",1,"Single",31909,36422,"Middle School","Off Campus",20150702,1990,2,0,0,0,0,0,0,0,0,0,8,3.65,"2015",51,51,4.53147891704226,0,0,0,"Hispanic",4.83461777651522
348227,"0","2015-16",1,"Single",5721,0,"College","Off Campus",20150702,1991,2,0,0,0,0,0,0,0,0,0,8,3.95,"2015",51,51,4.53781909507327,0,0,0,"White",3.75747194776567
348228,"0","2015-16",1,"Single",47582,0,"College","With Parent",20150701,1987,2,0,0,0,0,0,0,0,0,0,8,3.81,"2015",51,51,4.46993977478634,0,0,0,"Unknown",4.6774426926552
348230,"0","2015-16",1,"Single",24696,0,"Middle School","Off Campus",20150702,1987,2,0,0,0,0,0,0,0,0,0,8,3.81,"2015",51,51,4.09691001300806,0,0,0,"Asian",4.39262661647404
348231,"0","2015-16",1,"Married",85313,0,"College","Off Campus",20150702,1988,2,0,0,0,0,0,0,0,0,0,8,3.93,"2015",51,51,4.52504480703685,0,0,0,"Asian",4.93101521402904
348232,"0","2015-16",1,"Married",59862,0,"High School","Off Campus",20150702,1972,2,0,0,0,0,0,0,0,0,0,8,3.4,"2015",51,51,4.09691001300806,0,0,0,"Black",4.77715122260196
348234,"1","2015-16",1,"Single",45572,0,"Unknown","Off Campus",20150702,1988,2,0,0,0,0,0,0,0,0,0,0,3.6,"2015",51,51,4.57310378316399,0,0,0,"Black",4.65869808870761
348237,"0","2015-16",1,"Married",35553,0,"College","Off Campus",20150702,1974,2,0,0,0,0,0,0,0,0,0,8,3.61,"2015",51,51,4.09691001300806,0,0,0,"Asian",4.55087625284285
348238,"0","2015-16",1,"Single",25855,0,"College","On Campus Housing",20150702,1988,2,0,0,0,0,0,0,0,0,0,8,3.83,"2015",51,51,0,0,0,0,"Asian",4.41254454210809
348239,"0","2015-16",1,"Single",1691,0,"College","Off Campus",20150702,1985,2,0,0,0,0,0,0,0,0,0,8,3.49,"2015",51,51,4.09691001300806,0,0,0,"White",3.22814360759774
348240,"0","2015-16",1,"Single",214,92938,"College","Off Campus",20150702,1991,2,0,0,0,0,0,0,0,0,0,8,3.69,"2015",51,51,4.45484486000851,0,0,0,"Hispanic",4.96919218375872
348242,"0","2015-16",1,"Single",38845,0,"High School","With Parent",20150702,1988,2,0,0,0,0,0,0,0,0,0,8,3.84,"2015",51,51,4.623332005279,0,0,0,"White",4.58933512578414
348243,"0","2015-16",1,"Single",39832,0,"College","Off Campus",20150702,1978,2,0,0,0,0,0,0,0,0,0,8,3.97,"2015",51,51,0,0,0,0,"Unknown",4.6002321132674
348244,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150702,1986,2,0,0,0,0,0,0,0,0,0,8,3.62,"2015",51,51,4.5134306984441,0,0,0,"Asian",0
348245,"0","2015-16",1,"Married",160709,0,"College","Off Campus",20150701,1988,2,0,0,0,0,0,0,0,0,0,8,3.68,"2015",51,51,4.57310378316399,0,0,0,"White",5.20604019873528
348246,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150719,1993,1,-2,-2,0,1,1,0,1,0,0,0,4,"2015",52,52,0,0,0,0,"nonresident",0
348255,"0","2015-16",1,"Single",0,0,"High School","With Parent",20150727,1993,2,73,64,0,0,0,1,1,0,0,0,3.64,"2015",0,0,3.74036268949424,0,0,4.23213174129662,"White",0
348258,"0","2016-17",1,"Single",0,26000,"High School","With Parent",20160822,1992,1,-2,-2,0,0,0,1,0,0,0,0,0,"2016",9,9,3.67669360962487,0,0,3.463594402187,"Hispanic",4.41497334797082
348259,"0","2015-16",1,"Single",1686,24727,"High School","With Parent",20150710,1995,2,55,52,0,0,0,0,0,0,0,8,2.92,"2015",43,43,4.04139268515823,0,0,3.78461729263288,"White",4.42181773136413
348260,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150713,1991,2,88,70,2,0,0,0,0,0,0,8,2.98,"2015",43,43,0,0,0,0,"nonresident",0
348262,"1","2015-16",3,"Single",9227,0,"Unknown","With Parent",20150115,1996,1,-2,-2,0,1,1,1,1,0,1,0,1.23,"2015",42,42,3.47712125471966,0,0,3.4605971888976,"Black",3.9650605206112
348263,"0","2015-16",1,"Single",22660,0,"College","Off Campus",20150727,1985,2,43,30,0,0,0,0,0,0,0,0,3.77,"2015",13,13,4.25527250510331,2.39794000867204,0,3.15381486434453,"White",4.35525990552738
348265,"0","2015-16",1,"Single",0,32000,"College","On Campus Housing",20150715,1997,1,-2,-2,0,1,1,0,0,1,1,0,1.67,"2015",45,45,4.30642502755069,0,0,4.00518051250378,"Black",4.50514997831991
348271,"0","2015-16",1,"Single",4357,0,"College","Off Campus",20150721,1977,1,-2,-2,0,1,1,0,0,1,0,0,0.71,"2015",45,45,4.23044892137827,0,3.50514997831991,4.40274270951049,"Black",3.63918755993575
348273,"0","2015-16",1,"Divorced",0,0,"High School","Off Campus",20150825,1971,2,115,66,0,0,0,0,0,0,0,0,3.28,"2015",13,13,4.39794000867204,0,0,4.36161452702485,"Black",0
348276,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150715,1990,2,114,66,2,0,0,0,0,0,0,8,3.34,"2015",51,51,0,0,0,0,"nonresident",0
348284,"0","2015-16",1,"Single",0,48592,"College","Off Campus",20150709,1996,1,-2,-2,0,1,1,0,0,1,1,0,3.02,"2015",50,50,3.95424250943932,0,0,3.84449581459386,"Hispanic",4.68656477457419
348285,"1","2015-16",1,"Single",23783,30903,"High School","With Parent",20150716,1994,2,28,6,0,0,0,1,0,0,0,0,0.47,"2015",26,26,3.54406804435028,0,0,3.83193373046675,"White",4.7378761581258
348286,"1","2015-16",1,"Single",0,46182,"High School","With Parent",20150817,1995,2,30,24,0,0,0,0,1,0,0,0,0.5,"2015",52,52,3.43933269383026,0,0,3.24625231229932,"Hispanic",4.66447273694312
348287,"0","2016-17",1,"Single",17882,100037,"High School","Off Campus",20160504,1993,2,97,82,2,0,0,0,0,0,0,0,3.79,"2016",51,51,3.8750612633917,0,0,0,"White",5.07158378754073
348288,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150810,1977,2,117.5,96,0,0,0,0,1,0,0,0,3.22,"2015",50,50,0,0,0,0,"nonresident",0
348293,"0","2015-16",1,"Single",22593,0,"Unknown","With Parent",20150701,1989,2,73,64,2,0,0,0,0,0,0,0,2.16,"2015",26,26,4.24919835739111,0,0,3.09586645347854,"White",4.35397390232101
348299,"0","2015-16",1,"Separated",100540,0,"High School","Off Campus",20150702,1986,2,0,0,0,0,0,0,0,0,0,8,3.81,"2015",51,51,4.43933269383026,0,0,0,"White",5.00233888089206
348300,"0","2015-16",1,"Single",0,0,"Unknown","Off Campus",20150713,1982,2,32,28,0,1,0,0,1,1,0,0,3.84,"2015",13,13,0,0,0,4.37280157508074,"Black",0
348305,"0","2015-16",1,"Single",23218,0,"High School","Off Campus",20150702,1983,2,0,0,0,0,0,0,0,0,0,8,3.95,"2015",51,51,4.09691001300806,0,0,0,"White",4.36582480685936
348307,"0","2015-16",1,"Single",26212,0,"College","With Parent",20150702,1987,2,0,0,0,0,0,0,0,0,0,8,3.58,"2015",51,51,3.8750612633917,0,0,0,"Unknown",4.4185001592841
348310,"0","2015-16",1,"Single",20727,0,"High School","Off Campus",20150702,1991,2,0,0,0,0,0,0,0,0,0,8,3.75,"2015",51,51,4.40654018043396,0,0,0,"Black",4.31653644740356
348311,"0","2015-16",1,"Single",31040,0,"College","With Parent",20150702,1989,2,0,0,0,0,0,0,0,0,0,8,3.88,"2015",51,51,4.46993977478634,0,0,0,"Unknown",4.49192171258615
348313,"0","2015-16",1,"Single",0,38659,"High School","With Parent",20150721,1997,1,-2,-2,0,1,1,0,0,1,1,0,1.62,"2015",26,26,0,0,0,3.66511173707505,"Asian",4.58725061585656
348318,"0","2015-16",1,"Married",89898,0,"Unknown","Off Campus",20150702,1978,2,0,0,0,0,0,0,0,0,0,8,3.95,"2015",51,51,4.4983105537896,2.84509804001426,0,0,"Black",4.95375002990202
348320,"0","2015-16",1,"Single",23530,0,"High School","Off Campus",20150702,1989,2,0,0,0,0,0,0,0,0,0,8,3.75,"2015",51,51,4.38916608436453,0,0,0,"Hispanic",4.37162192717602
348322,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150702,1991,2,0,0,0,0,0,0,0,0,0,8,3.97,"2015",51,51,0,0,0,0,"White",0
348323,"0","2015-16",1,"Single",60794,0,"High School","Off Campus",20150702,1981,2,0,0,0,0,0,0,0,0,0,8,3.9,"2015",51,51,0,0,0,0,"White",4.78386071914981
348324,"0","2015-16",1,"Single",0,149250,"College","With Parent",20150702,1988,2,0,0,0,0,0,0,0,0,0,8,3.71,"2015",51,51,4.09691001300806,3,0,0,"White",5.17391433980141
348325,"0","2015-16",1,"Single",17790,0,"College","With Parent",20150702,1990,2,0,0,0,0,0,0,0,0,0,8,3.86,"2015",51,51,4.09691001300806,0,0,0,"Unknown",4.25017594808392
348326,"0","2015-16",1,"Married",94722,0,"College","Off Campus",20150702,1988,2,0,0,0,0,0,0,0,0,0,8,3.64,"2015",51,51,4.09691001300806,0,0,0,"White",4.97645085935133
348327,"0","2015-16",1,"Single",41100,0,"College","Off Campus",20150702,1988,2,0,0,0,0,0,0,0,0,0,8,3.74,"2015",51,51,4.72329144647758,0,0,0,"Black",4.61384182187607
348328,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150722,1969,2,115,78,0,0,0,0,0,0,0,0,0,"2015",43,43,0,0,0,0,"Black",0
348341,"0","2015-16",1,"Single",27074,0,"High School","With Parent",20150702,1989,2,0,0,0,0,0,0,0,0,0,8,3.73,"2015",51,51,3.97772360528885,0,0,0,"White",4.43255242457705
348345,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150713,1985,2,56,57,0,0,0,0,0,0,0,0,3.79,"2015",50,50,3.74036268949424,0,0,3.65944078187032,"nonresident",0
348358,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150722,1991,2,83,76,0,0,0,0,0,0,0,0,4,"2015",43,43,0,0,0,0,"nonresident",0
348380,"1","2015-16",1,"Single",10529,57900,"College","With Parent",20150824,1986,2,130,66,2,0,0,0,0,0,0,0,0,"2015",13,13,0,0,0,3.4605971888976,"White",4.83524019339898
348391,"0","2015-16",1,"Single",0,0,"High School","With Parent",20150730,1986,2,107,66,2,0,0,0,0,0,0,0,2.8,"2015",23,23,4.17344851474431,0,0,4.20120588339179,"Hispanic",0
348392,"0","2015-16",1,"Married",21937,0,"Unknown","Off Campus",20150714,1985,2,110.5,66,2,0,0,0,0,0,0,0,2.57,"2015",52,52,4.30102999566398,0,0,4.09261539094156,"Black",4.34117723524736
348409,"0","2016-17",1,"Single",0,23451,"High School","With Parent",20160630,1998,1,-2,-2,0,1,0,0,0,0,0,0,2.8,"2016",26,26,0,3.46351972340049,0,3.83167784919147,"AmericanIndian",4.37016136667678
348412,"0","2015-16",1,"Married",9934,0,"High School","Off Campus",20150730,1993,2,83,83,2,0,0,0,0,0,0,8,3.71,"2015",43,43,0,3.30102999566398,0,4.02354052155485,"Hispanic",3.9971241556592
348415,"0","2015-16",1,"Single",5400,0,"High School","Off Campus",20150820,1963,2,77,68,0,0,0,0,0,0,0,7,3.15,"2015",45,45,4.30102999566398,0,3.69897000433602,4.37721515626306,"Black",3.73239375982297
348416,"0","2015-16",1,"Single",95000,0,"College","Off Campus",20150721,1983,2,79,65,2,0,0,0,0,0,0,0,3.5,"2015",43,43,0,0,0,0,"White",4.97772360528885
348418,"0","2015-16",1,"Single",0,101452,"College","Off Campus",20150730,1996,1,-2,-2,0,1,0,0,0,0,0,0,3.47,"2015",43,43,4.04139268515823,0,0,0,"Hispanic",5.00626061302932
348424,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150831,1993,1,-2,-2,0,-1,-1,0,0,0,0,0,2.9,"2015",51,51,0,0,0,0,"nonresident",0
348425,"1","2015-16",1,"Divorced",633,0,"High School","Off Campus",20150624,1980,2,50,50,2,0,0,0,0,0,0,0,0.42,"2015",13,13,0,0,0,3.75671216016477,"Hispanic",2.80140371001736
348428,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150818,1991,2,41,33,0,0,0,0,0,0,0,0,2.31,"2015",52,52,0,0,0,0,"nonresident",0
348430,"1","2015-16",1,"Single",11111,75395,"High School","With Parent",20150728,1995,1,-2,-2,0,0,1,0,0,0,0,0,0,"2015",13,13,0,0,0,0,"Hispanic",4.93704623089282
348431,"0","2015-16",1,"Single",9400,69510,"Middle School","Off Campus",20150729,1992,2,117,66,2,0,0,0,0,0,0,0,3.04,"2015",43,43,3.8750612633917,2.58789048118635,0,4.02901832954648,"Hispanic",4.89713204338209
348432,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150818,1991,2,85,62,2,0,0,0,0,0,0,0,3.06,"2015",52,52,3.77815125038364,0,0,3.57966929355472,"nonresident",0
348434,"1","2015-16",1,"Single",0,94302,"College","With Parent",20150716,1994,2,62,53,0,0,0,1,0,0,0,0,3.1,"2015",54,54,3.51188336097887,0,0,0,"White",4.97452090355125
348435,"0","2015-16",1,"Single",4774,49845,"College","With Parent",20150824,1997,1,-2,-2,0,1,0,1,1,0,0,0,2.38,"2015",50,50,3.82930377283102,3.69897000433602,0,3.66819948419866,"Hispanic",4.73734374453206
348438,"0","2015-16",1,"Single",0,0,"High School","Off Campus",20150729,1986,2,110,96,2,0,0,0,0,0,0,8,3.92,"2015",43,43,0,0,0,4.07871050532828,"nonresident",0
348441,"0","2015-16",1,"Single",0,25951,"High School","With Parent",20150818,1996,1,-2,-2,0,1,1,0,0,1,1,0,2.07,"2015",45,45,3.54406804435028,0,0,3.75951675946219,"Hispanic",4.41415409768021
