"StudentID","Dropout","cohort","cohort.term","Marital.Status","Adjusted.Gross.Income","Parent.Adjusted.Gross.Income","Father.s.Highest.Grade.Level","Mother.s.Highest.Grade.Level","Housing","X2012.Loan","X2012.Scholarship","X2012.Work.Study","X2012.Grant","X2013.Loan","X2013.Scholarship","X2013.Work.Study","X2013.Grant","X2014.Loan","X2014.Scholarship","X2014.Work.Study","X2014.Grant","X2015.Loan","X2015.Scholarship","X2015.Work.Study","X2015.Grant","X2016.Loan","X2016.Scholarship","X2016.Work.Study","X2016.Grant","X2017.Loan","X2017.Scholarship","X2017.Work.Study","X2017.Grant"
351459,0,"2015-16",3,"Single",16020,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,5500,0,0,0
351462,0,"2016-17",1,"Single",0,12000,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423
351468,0,"2016-17",1,"Single",0,15000,"Middle School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468.54
351471,0,"2016-17",1,"Single",0,19003,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,10691
351476,0,"2016-17",1,"Single",26068,20710,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4549
351478,0,"2016-17",1,"Single",0,28671,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,11123
351480,0,"2016-17",1,"Single",0,11586,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12373
351489,0,"2016-17",1,"Single",0,43370,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13023
351497,0,"2016-17",1,"Single",0,21686,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423
351510,0,"2016-17",1,"Single",0,28083,"High School","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13573
351517,0,"2016-17",1,"Single",0,7353,"High School","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423
351521,0,"2016-17",1,"Single",0,35285,"High School","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,12423
351525,0,"2016-17",1,"Single",2322,29875,"High School","Middle School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,12423
351537,1,"2015-16",3,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351539,0,"2016-17",1,"Single",0,11266,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14173
351540,0,"2016-17",1,"Single",0,0,"High School","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,12423
351542,0,"2016-17",1,"Single",0,23389,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,12423
351548,0,"2016-17",1,"Single",0,15866,"Middle School","Middle School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351571,0,"2016-17",1,"Single",0,52571,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11448.55
351584,0,"2016-17",1,"Single",0,14196,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13573
351598,0,"2016-17",1,"Single",46335,0,"College","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,5465
351599,0,"2016-17",1,"Single",11000,102501,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0
351604,0,"2016-17",1,"Single",17385,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,3000,0,3165
351611,0,"2016-17",1,"Single",0,89000,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0
351614,0,"2016-17",1,"Single",0,0,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,2000,13023
351615,0,"2016-17",1,"Single",0,39107,"High School","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6137
351637,0,"2016-17",1,"Single",0,52004,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,3180,0,6905
351641,0,"2016-17",1,"Single",0,11633,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17193,0,0,12423
351643,0,"2016-17",1,"Single",0,58901,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7476.1,0,4079
351645,0,"2016-17",1,"Single",0,29101,"College","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,2000,2000,16365
351646,0,"2016-17",1,"Single",0,232426,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11505.1,0,0
351652,0,"2016-17",1,"Single",2774,12825,"Unknown","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13573
351653,0,"2016-17",1,"Single",0,86523,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,2939,0
351654,0,"2016-17",1,"Single",0,140373,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,4000,0,0
351655,0,"2016-17",1,"Single",0,43454,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0
351663,0,"2016-17",1,"Single",55498,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0
351665,0,"2016-17",1,"Married",78762,0,"Unknown","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,724
351679,0,"2016-17",1,"Single",0,22549,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13573
351684,0,"2016-17",1,"Single",0,18510,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,12923
351688,0,"2016-17",1,"Single",2045,43680,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11618
351693,0,"2016-17",1,"Single",0,53892,"Unknown","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11623
351697,0,"2015-16",3,"Single",38436,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9563,0,0,0,12500,0,0,2288
351701,0,"2016-17",1,"Single",1510,151447,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15500,0,0,0
351702,0,"2015-16",3,"Single",0,63539,"Unknown","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3644,0,0,0,3808
351707,0,"2016-17",1,"Single",4592,105434,"College","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500,0,0,0
351709,0,"2016-17",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351710,0,"2016-17",1,"Single",0,17160,"Middle School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,12423
351715,0,"2016-17",1,"Single",0,41644,"High School","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,11529.55
351716,0,"2016-17",1,"Single",0,48409,"High School","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,11569.1
351717,0,"2016-17",1,"Single",0,0,"High School","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12723
351718,1,"2015-16",3,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351720,0,"2016-17",1,"Single",0,76652,"High School","Middle School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,2767
351725,0,"2015-16",3,"Single",0,14179,"High School","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6127,0,0,0,12423
351740,0,"2016-17",1,"Single",0,33548,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500,0,0,12423
351750,0,"2016-17",1,"Single",0,158188,"College","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0
351760,0,"2016-17",1,"Single",7691,0,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6229,0,0,12423
351772,0,"2015-16",3,"Married",150963,0,"High School","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4687,0,0,0
351782,0,"2016-17",1,"Single",0,53705,"Unknown","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5790.05
351786,1,"2015-16",3,"Single",0,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,2888,0,0,0,0
351789,0,"2015-16",3,"Single",10497,0,"High School","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250,0,0,2888,12500,0,0,5815
351794,0,"2016-17",1,"Single",0,100842,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28200,0,0,0
351795,0,"2016-17",1,"Single",0,23413,"Unknown","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5093,0,0,13573
351799,0,"2016-17",1,"Single",0,37328,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,2000,11579.1
351800,0,"2016-17",1,"Single",10892,89291,"College","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,4000,0,0
351803,0,"2016-17",1,"Single",13770,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5815
351805,0,"2016-17",1,"Single",0,19788,"College","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,5646
351808,0,"2016-17",1,"Single",3570,39327,"Middle School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,11573
351811,0,"2016-17",1,"Single",0,0,"High School","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,5815
351813,0,"2016-17",1,"Single",0,64236,"College","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,0
351817,0,"2016-17",1,"Single",0,125000,"College","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11505.1,0,0
351826,0,"2016-17",1,"Single",0,34344,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11461.6
351831,0,"2016-17",1,"Married",130476,0,"College","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351833,0,"2016-17",1,"Single",0,45129,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,6644
351837,0,"2016-17",1,"Single",0,14624,"High School","Middle School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12373
351842,0,"2016-17",1,"Single",35368,0,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,0
351854,0,"2016-17",1,"Single",0,17357,"Middle School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,13698
351856,0,"2016-17",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351857,0,"2016-17",1,"Single",0,15999,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351861,0,"2016-17",1,"Single",0,31201,"High School","Middle School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,3000,11573
351863,0,"2016-17",1,"Single",2929,11241,"Unknown","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423
351865,0,"2016-17",1,"Single",0,9523,"High School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8621,0,0,12373
351884,0,"2016-17",1,"Single",0,30111,"High School","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,12973
351887,0,"2016-17",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351889,0,"2015-16",3,"Single",9643,0,"High School","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6128,3000,0,0,9855
351890,0,"2016-17",1,"Single",0,95125,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0
351891,0,"2016-17",1,"Single",5384,94889,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0
351896,0,"2016-17",1,"Single",0,15291,"High School","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14173
351898,0,"2016-17",1,"Single",0,41781,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,1000,2000,12855
351899,0,"2016-17",1,"Single",0,4591,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12423
351901,0,"2016-17",1,"Single",0,45238,"High School","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,11505.1
351902,0,"2016-17",1,"Single",0,42977,"College","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13573
351907,0,"2016-17",1,"Single",0,231476,"Middle School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0
351912,0,"2016-17",1,"Single",0,29403,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13573
351924,0,"2016-17",1,"Single",0,208401,"College","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351931,0,"2016-17",1,"Single",5294,7980,"High School","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6040.1,0,5465
351936,0,"2016-17",1,"Single",0,16151,"Middle School","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,13023
351942,0,"2016-17",1,"Single",0,0,"High School","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423
351944,0,"2016-17",1,"Single",833,57063,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549
351951,0,"2016-17",1,"Single",3412,10499,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6787
351952,0,"2016-17",1,"Single",0,23571,"College","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13573
351957,0,"2016-17",1,"Single",3678,30046,"College","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12723
351964,0,"2016-17",1,"Single",0,16067,"Middle School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13573
351966,0,"2016-17",1,"Single",5440,0,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6212
351968,0,"2016-17",1,"Single",0,37596,"High School","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,1500,14173
351978,0,"2016-17",1,"Single",0,50582,"College","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11505.1
351983,0,"2016-17",1,"Single",4259,0,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423
351991,0,"2016-17",1,"Single",0,24300,"Middle School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423
351992,0,"2016-17",1,"Single",3000,19804,"Middle School","Middle School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,5815
351996,0,"2016-17",1,"Single",0,42597,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423
351997,0,"2016-17",1,"Single",38315,36703,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,0
351999,0,"2016-17",1,"Single",0,50396,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11973
352000,0,"2015-16",3,"Single",44565,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,1500,0,0,5500,3000,0,8913
352004,0,"2016-17",1,"Single",0,32132,"Unknown","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11573
352006,0,"2015-16",3,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352012,0,"2016-17",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352017,0,"2016-17",1,"Single",0,0,"College","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,2000,12447
352021,0,"2016-17",1,"Single",0,60000,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352025,0,"2016-17",1,"Single",0,2754,"High School","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,12091
352039,0,"2016-17",1,"Single",0,31860,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423
352052,0,"2016-17",1,"Single",8427,160791,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10100,2000,0,0
352054,0,"2016-17",1,"Single",0,0,"College","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10497
352066,0,"2016-17",1,"Single",0,33191,"High School","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,11404.6
352067,0,"2016-17",1,"Single",0,18345,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13573
352068,0,"2016-17",1,"Single",0,0,"Middle School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13573
352072,0,"2016-17",1,"Single",0,19832,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423
352077,0,"2016-17",1,"Single",7308,8738,"Middle School","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13573
352083,0,"2016-17",1,"Married",13648,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1500,10691
352084,0,"2016-17",1,"Single",0,11150,"Middle School","Middle School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,13023
352088,0,"2016-17",1,"Single",0,52381,"Unknown","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6765,0,0,9991
352092,0,"2016-17",1,"Single",0,21241,"Middle School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423
352116,1,"2015-16",3,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352125,0,"2016-17",1,"Single",0,55054,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,3879
352134,0,"2016-17",1,"Single",0,14660,"High School","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,0,12423
352143,0,"2016-17",1,"Single",0,46574,"College","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358.1,0,9241
352168,0,"2016-17",1,"Single",0,21916,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,12923
352169,0,"2016-17",1,"Single",0,76367,"Unknown","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352175,0,"2016-17",1,"Single",0,0,"College","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,3000,0,13023
352178,1,"2015-16",3,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352192,0,"2016-17",1,"Single",0,35657,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423
352200,0,"2016-17",1,"Single",0,78507,"College","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750,0,1100,0
352208,0,"2016-17",1,"Single",-122,78392,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11655.1,0,0
352215,0,"2016-17",1,"Single",0,0,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,12423
352216,0,"2016-17",1,"Single",7270,27575,"High School","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11055
352217,0,"2016-17",1,"Single",0,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11505.1,0,0
352234,0,"2016-17",1,"Single",0,18230,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,5815
352236,0,"2016-17",1,"Single",1833,37425,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11402
352238,0,"2016-17",1,"Single",646,133869,"College","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11505.1,0,0
352244,0,"2016-17",1,"Single",0,0,"Middle School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12998
352251,0,"2016-17",1,"Single",14730,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,4876
352252,0,"2016-17",1,"Single",0,103303,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0
352256,0,"2016-17",1,"Single",6948,16753,"Unknown","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,557.27,6212
352258,0,"2016-17",1,"Single",0,49883,"Middle School","Middle School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8155
352259,0,"2016-17",1,"Single",0,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,5088
352261,0,"2016-17",1,"Single",0,38062,"Middle School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10823
352263,0,"2016-17",1,"Single",0,18799,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,13573
352264,0,"2016-17",1,"Single",0,96186,"College","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26500,0,0,0
352272,0,"2016-17",1,"Single",0,75925,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,4000,0,0
352275,0,"2016-17",1,"Single",0,126707,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,4000,0,0
352276,0,"2016-17",1,"Single",0,27165,"Middle School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13573
